mschreibersii	maker-MinSch_scaffold_17005-exonerate_protein2genome-gene-0.0-mRNA-1	Thymosin	THYMOSIN
mschreibersii	maker-MinSch_scaffold_131-exonerate_protein2genome-gene-2.0-mRNA-1	BPTI-like	KU_2
mschreibersii	maker-MinSch_scaffold_8871-exonerate_protein2genome-gene-0.0-mRNA-1	Beta	
mschreibersii	maker-MinSch_scaffold_884-exonerate_protein2genome-gene-1.0-mRNA-1	Kunitz/Bovine	Pancreatic
mschreibersii	maker-MinSch_scaffold_33639-exonerate_protein2genome-gene-0.0-mRNA-1	Ribosomal_L40e_3	Ribosomal
mschreibersii	maker-MinSch_scaffold_15672-exonerate_protein2genome-gene-0.0-mRNA-1	wap2	Elafin-like
mschreibersii	maker-MinSch_scaffold_32205-exonerate_protein2genome-gene-0.2-mRNA-1	Beta	
mschreibersii	maker-MinSch_scaffold_7629-exonerate_protein2genome-gene-0.0-mRNA-1	HISTONE	Histone
mschreibersii	maker-MinSch_scaffold_6289-exonerate_protein2genome-gene-0.0-mRNA-1	-	MANNAN-BINDING
mschreibersii	maker-MinSch_scaffold_1340-exonerate_protein2genome-gene-1.0-mRNA-1	HISTONE	C-terminus
mschreibersii	maker-MinSch_scaffold_44633-exonerate_protein2genome-gene-0.0-mRNA-1	Cystatin/monellin	-
mschreibersii	maker-MinSch_scaffold_16125-exonerate_protein2genome-gene-0.0-mRNA-1	LIVER-EXPRESSED	-
mschreibersii	maker-MinSch_scaffold_1110-exonerate_protein2genome-gene-1.0-mRNA-1	Cathelicidin	NEUTROPHILIC
mschreibersii	maker-MinSch_scaffold_29628-exonerate_protein2genome-gene-0.0-mRNA-1	Serine	Trypsin-like
mschreibersii	maker-MinSch_scaffold_2377-exonerate_protein2genome-gene-0.0-mRNA-1	ubq_7	Ubiquitin
mschreibersii	maker-MinSch_scaffold_111-exonerate_protein2genome-gene-1.0-mRNA-1	AMYLOID-BETA	Pancreatic
mschreibersii	maker-MinSch_scaffold_10442-exonerate_protein2genome-gene-0.0-mRNA-1	COMPLEMENT	Serine
mschreibersii	maker-MinSch_scaffold_12458-exonerate_protein2genome-gene-0.0-mRNA-1	Ubiquitin	ubq_7
mschreibersii	maker-MinSch_scaffold_21308-exonerate_protein2genome-gene-0.1-mRNA-1	Histone-fold	Histone
mschreibersii	maker-MinSch_scaffold_32205-exonerate_protein2genome-gene-0.7-mRNA-1	Coil	BETA-DEFENSIN
mschreibersii	maker-MinSch_scaffold_13428-exonerate_protein2genome-gene-0.0-mRNA-1	gp_dh_n_7	NAD(P)-binding
mschreibersii	maker-MinSch_scaffold_20632-exonerate_protein2genome-gene-0.0-mRNA-1	CXC	Interleukin
mschreibersii	maker-MinSch_scaffold_30428-exonerate_protein2genome-gene-0.0-mRNA-1	COAGULATION	Serine
mschreibersii	maker-MinSch_scaffold_13996-exonerate_protein2genome-gene-0.0-mRNA-1	UBIQUITIN-60S	UBIQUITIN
mschreibersii	maker-MinSch_scaffold_554-exonerate_protein2genome-gene-1.0-mRNA-1	Ubiquitin	Ubiquitin
mschreibersii	maker-MinSch_scaffold_8871-exonerate_protein2genome-gene-0.3-mRNA-1	Prokaryotic	BETA-DEFENSIN
mschreibersii	maker-MinSch_scaffold_231-exonerate_protein2genome-gene-0.0-mRNA-1	ADM	ADRENOMEDULLIN
mschreibersii	maker-MinSch_scaffold_24422-exonerate_protein2genome-gene-0.0-mRNA-1	Protein	CELL
mschreibersii	maker-MinSch_scaffold_1100-exonerate_protein2genome-gene-1.0-mRNA-1	Thymic	Thymic
mschreibersii	maker-MinSch_scaffold_1402-exonerate_protein2genome-gene-1.0-mRNA-1	BPTI-like	Pancreatic
mschreibersii	maker-MinSch_scaffold_15224-exonerate_protein2genome-gene-0.0-mRNA-1	UBIQUITIN-40S	-
mschreibersii	maker-MinSch_scaffold_3271-exonerate_protein2genome-gene-0.1-mRNA-1	MANNAN-BINDING	Trypsin
mschreibersii	maker-MinSch_scaffold_14710-exonerate_protein2genome-gene-0.0-mRNA-1	Beta	Defensin-like
mschreibersii	maker-MinSch_scaffold_6969-exonerate_protein2genome-gene-0.0-mRNA-1	HISTONE	Histone-fold
mschreibersii	maker-MinSch_scaffold_2779-exonerate_protein2genome-gene-1.0-mRNA-1	UBIQUITIN	Ubiquitin
mschreibersii	maker-MinSch_scaffold_3271-exonerate_protein2genome-gene-0.0-mRNA-1	Trypsin-like	Trypsin
mschreibersii	maker-MinSch_scaffold_4177-exonerate_protein2genome-gene-0.0-mRNA-1	BETA-DEFENSIN-RELATED	BETA-DEFENSIN
mschreibersii	maker-MinSch_scaffold_36517-exonerate_protein2genome-gene-0.0-mRNA-1	rnase-fin	RIBONUCLEASE
mschreibersii	maker-MinSch_scaffold_3455-exonerate_protein2genome-gene-0.1-mRNA-1	Cathelicidins	LPS
mschreibersii	maker-MinSch_scaffold_4151-exonerate_protein2genome-gene-0.0-mRNA-1	SMALL	-
mschreibersii	maker-MinSch_scaffold_24692-exonerate_protein2genome-gene-0.0-mRNA-1	HISTONE	h2b3
mschreibersii	maker-MinSch_scaffold_18066-exonerate_protein2genome-gene-0.0-mRNA-1	C-X-C	-
mschreibersii	maker-MinSch_scaffold_1382-exonerate_protein2genome-gene-0.0-mRNA-1	-	Ubiquitin
mschreibersii	maker-MinSch_scaffold_32123-exonerate_protein2genome-gene-0.0-mRNA-1	BETA-DEFENSIN	BETA-DEFENSIN
mschreibersii	maker-MinSch_scaffold_13414-exonerate_protein2genome-gene-0.0-mRNA-1	gp_dh_n_7	Glyceraldehyde
mschreibersii	maker-MinSch_scaffold_41196-exonerate_protein2genome-gene-0.0-mRNA-1	Trypsin-like	-
mschreibersii	maker-MinSch_scaffold_2801-exonerate_protein2genome-gene-0.0-mRNA-1	-	Histone-fold
mschreibersii	maker-MinSch_scaffold_23431-exonerate_protein2genome-gene-0.0-mRNA-1	Histone-fold	HISTONE
mschreibersii	maker-MinSch_scaffold_19115-exonerate_protein2genome-gene-0.0-mRNA-1	Serpins	
mschreibersii	maker-MinSch_scaffold_28245-exonerate_protein2genome-gene-0.0-mRNA-1	Ubiquitin	-
mschreibersii	maker-MinSch_scaffold_19391-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	HISTONE
mschreibersii	maker-MinSch_scaffold_32077-exonerate_protein2genome-gene-0.0-mRNA-1	gp_dh_n_7	-
mschreibersii	maker-MinSch_scaffold_7561-exonerate_protein2genome-gene-0.0-mRNA-1	NONHISTONE	DRESDEN
mschreibersii	maker-MinSch_scaffold_28982-exonerate_protein2genome-gene-0.0-mRNA-1	Pancreatic	rnase-fin
mschreibersii	maker-MinSch_scaffold_32163-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	-
mschreibersii	maker-MinSch_scaffold_21222-exonerate_protein2genome-gene-0.0-mRNA-1	UBIQUITIN	GH17761P
mschreibersii	maker-MinSch_scaffold_4691-exonerate_protein2genome-gene-0.1-mRNA-1	Protein	Protein
mschreibersii	maker-MinSch_scaffold_6937-exonerate_protein2genome-gene-0.0-mRNA-1	-	S100
mschreibersii	maker-MinSch_scaffold_1893-exonerate_protein2genome-gene-0.0-mRNA-1	CHROMOGRANIN	CHROMOGRANIN-A
mschreibersii	maker-MinSch_scaffold_10310-exonerate_protein2genome-gene-0.0-mRNA-1	-	Ubiquitin
mschreibersii	maker-MinSch_scaffold_4691-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	-
mschreibersii	maker-MinSch_scaffold_39905-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	Core
mschreibersii	maker-MinSch_scaffold_16519-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	HISTONE
mschreibersii	maker-MinSch_scaffold_5801-exonerate_protein2genome-gene-0.0-mRNA-1	Ubiquitin	UBIQUITIN
mschreibersii	maker-MinSch_scaffold_40701-exonerate_protein2genome-gene-0.0-mRNA-1	COAGULATION	-
mschreibersii	maker-MinSch_scaffold_3237-exonerate_protein2genome-gene-0.0-mRNA-1	Ubiquitin	-
mschreibersii	maker-MinSch_scaffold_31603-exonerate_protein2genome-gene-0.0-mRNA-1	-	BETA-DEFENSIN
mschreibersii	maker-MinSch_scaffold_40992-exonerate_protein2genome-gene-0.0-mRNA-1	rnase-fin	RNase
mschreibersii	maker-MinSch_scaffold_2173-exonerate_protein2genome-gene-0.0-mRNA-1	GH17761P	ubq_7
mschreibersii	maker-MinSch_scaffold_11920-exonerate_protein2genome-gene-0.0-mRNA-1	h2a4	HISTONE
mschreibersii	maker-MinSch_scaffold_2971-exonerate_protein2genome-gene-0.0-mRNA-1	Pancreatic	Pancreatic
mschreibersii	maker-MinSch_scaffold_31884-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	-
mschreibersii	maker-MinSch_scaffold_7191-exonerate_protein2genome-gene-0.0-mRNA-1	Thymosin	Thymosin
mschreibersii	maker-MinSch_scaffold_11896-exonerate_protein2genome-gene-0.23-mRNA-1	Beta	BETA-DEFENSIN
mschreibersii	maker-MinSch_scaffold_34430-exonerate_protein2genome-gene-0.0-mRNA-1	DRESDEN	NONHISTONE
mschreibersii	maker-MinSch_scaffold_2255-exonerate_protein2genome-gene-1.1-mRNA-1	LYSOZYME	Lysozyme-like
mschreibersii	maker-MinSch_scaffold_41362-exonerate_protein2genome-gene-0.1-mRNA-1	ALPHA-DEFENSIN	ALPHA-DEFENSIN
mschreibersii	maker-MinSch_scaffold_21709-exonerate_protein2genome-gene-0.0-mRNA-1	Thymosin	Thymosin
msobrinus	maker-MacSob_scaffold_1445-exonerate_protein2genome-gene-4.0-mRNA-1	ADM	
msobrinus	maker-MacSob_scaffold_583-exonerate_protein2genome-gene-1.0-mRNA-1	ANTILEUKOPROTEINASE	wap2
msobrinus	maker-MacSob_scaffold_2314-exonerate_protein2genome-gene-0.0-mRNA-1	THY_2	Thymosin
msobrinus	maker-MacSob_scaffold_94-exonerate_protein2genome-gene-7.0-mRNA-1	Single	THYMOSIN
msobrinus	maker-MacSob_scaffold_4998-exonerate_protein2genome-gene-0.0-mRNA-1	Thymosin	Single
msobrinus	maker-MacSob_scaffold_13249-exonerate_protein2genome-gene-0.0-mRNA-1	Mammalian	DEFSN_4
msobrinus	maker-MacSob_scaffold_3748-exonerate_protein2genome-gene-0.0-mRNA-1	Trypsin	-
msobrinus	maker-MacSob_scaffold_2047-exonerate_protein2genome-gene-1.0-mRNA-1	CORE	HISTONE
msobrinus	maker-MacSob_scaffold_3098-exonerate_protein2genome-gene-0.12-mRNA-1	Beta	
msobrinus	maker-MacSob_scaffold_13249-exonerate_protein2genome-gene-0.3-mRNA-1	BETA-DEFENSIN	BETA-DEFENSIN
msobrinus	maker-MacSob_scaffold_473-exonerate_protein2genome-gene-0.0-mRNA-1	Pancreatic	AMYLOID-BETA
msobrinus	maker-MacSob_scaffold_16665-exonerate_protein2genome-gene-0.0-mRNA-1	Histone-fold	HISTONE
msobrinus	maker-MacSob_scaffold_2328-exonerate_protein2genome-gene-1.0-mRNA-1	-	Ubl_ubiquitin
msobrinus	maker-MacSob_scaffold_655-exonerate_protein2genome-gene-8.0-mRNA-1	Single	Thymosin
msobrinus	maker-MacSob_scaffold_17861-exonerate_protein2genome-gene-0.0-mRNA-1	SPERM-ASSOCIATED	SPERM-ASSOCIATED
msobrinus	maker-MacSob_scaffold_176-exonerate_protein2genome-gene-10.0-mRNA-1	Thymosin	THYMOSIN
msobrinus	maker-MacSob_scaffold_3966-exonerate_protein2genome-gene-1.0-mRNA-1	Synuclein	SYNUCLEIN
msobrinus	maker-MacSob_scaffold_2400-exonerate_protein2genome-gene-0.1-mRNA-1	Beta	BETA-DEFENSIN
msobrinus	maker-MacSob_scaffold_3098-exonerate_protein2genome-gene-0.17-mRNA-1	Beta	BETA-DEFENSIN
msobrinus	maker-MacSob_scaffold_5616-exonerate_protein2genome-gene-0.0-mRNA-1	CHROMOGRANIN	CHROMOGRANIN-A
msobrinus	maker-MacSob_scaffold_4404-exonerate_protein2genome-gene-1.0-mRNA-1	Histone-fold	Histone
msobrinus	maker-MacSob_scaffold_2400-exonerate_protein2genome-gene-0.0-mRNA-1	Beta	
msobrinus	maker-MacSob_scaffold_1813-exonerate_protein2genome-gene-2.0-mRNA-1	Pancreatic	-
msobrinus	maker-MacSob_scaffold_1239-exonerate_protein2genome-gene-5.0-mRNA-1	Phosphorylase	Protein
msobrinus	maker-MacSob_scaffold_3098-exonerate_protein2genome-gene-0.1-mRNA-1	Beta	
msobrinus	maker-MacSob_scaffold_501-exonerate_protein2genome-gene-1.0-mRNA-1	Chemokine_CXC	CXC
msobrinus	maker-MacSob_scaffold_519-exonerate_protein2genome-gene-8.0-mRNA-1	-	CELL
msobrinus	maker-MacSob_scaffold_2400-exonerate_protein2genome-gene-0.3-mRNA-1	Beta	BETA-DEFENSIN
msobrinus	maker-MacSob_scaffold_1567-exonerate_protein2genome-gene-4.0-mRNA-1	C-C	C-C
msobrinus	maker-MacSob_scaffold_3252-exonerate_protein2genome-gene-0.0-mRNA-1	Beta	
msobrinus	maker-MacSob_scaffold_6582-exonerate_protein2genome-gene-0.0-mRNA-1	rnase-fin	RNase
msobrinus	maker-MacSob_scaffold_609-exonerate_protein2genome-gene-2.0-mRNA-1	CORE	HISTONE
msobrinus	maker-MacSob_scaffold_9119-exonerate_protein2genome-gene-0.0-mRNA-1	PLATELET	Interleukin
msobrinus	maker-MacSob_scaffold_583-exonerate_protein2genome-gene-2.0-mRNA-1	Elafin-like	-
msobrinus	maker-MacSob_scaffold_1349-exonerate_protein2genome-gene-0.0-mRNA-1	ERH-like	Enhancer
msobrinus	maker-MacSob_scaffold_1575-exonerate_protein2genome-gene-3.0-mRNA-1	Small	SMALL
msobrinus	maker-MacSob_scaffold_6122-exonerate_protein2genome-gene-0.0-mRNA-1	Thymosin	Single
msobrinus	maker-MacSob_scaffold_3252-exonerate_protein2genome-gene-0.6-mRNA-1	Beta	
msobrinus	maker-MacSob_scaffold_7042-exonerate_protein2genome-gene-0.0-mRNA-1	-	Ubiquitin
msobrinus	maker-MacSob_scaffold_18860-exonerate_protein2genome-gene-0.0-mRNA-1	Glycosyl	C-type
msobrinus	maker-MacSob_scaffold_1567-exonerate_protein2genome-gene-4.1-mRNA-1	Interleukin	-
msobrinus	maker-MacSob_scaffold_427-exonerate_protein2genome-gene-1.0-mRNA-1	HISTONE	Histone
msobrinus	maker-MacSob_scaffold_3098-exonerate_protein2genome-gene-0.9-mRNA-1	BETA-DEFENSIN	Beta
msobrinus	maker-MacSob_scaffold_7585-exonerate_protein2genome-gene-0.1-mRNA-1	Beta	
msobrinus	maker-MacSob_scaffold_1495-exonerate_protein2genome-gene-1.0-mRNA-1	Serine	Serine
msobrinus	maker-MacSob_scaffold_40-exonerate_protein2genome-gene-17.0-mRNA-1	Ubiquitin	-
msobrinus	maker-MacSob_scaffold_2107-exonerate_protein2genome-gene-3.0-mRNA-1	DRESDEN	NONHISTONE
msobrinus	maker-MacSob_scaffold_6000-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	-
msobrinus	maker-MacSob_scaffold_2261-exonerate_protein2genome-gene-0.0-mRNA-1	h2a4	HISTONE
msobrinus	maker-MacSob_scaffold_18282-exonerate_protein2genome-gene-0.0-mRNA-1	Core	Histone-fold
msobrinus	maker-MacSob_scaffold_2528-exonerate_protein2genome-gene-3.0-mRNA-1	SCY_2	Small
msobrinus	maker-MacSob_scaffold_1867-exonerate_protein2genome-gene-3.0-mRNA-1	Ubiquitin-like	-
msobrinus	maker-MacSob_scaffold_60-exonerate_protein2genome-gene-6.0-mRNA-1	-	4-helical
msobrinus	maker-MacSob_scaffold_8641-exonerate_protein2genome-gene-0.0-mRNA-1	HISTONE	Histone
msobrinus	maker-MacSob_scaffold_3586-exonerate_protein2genome-gene-1.0-mRNA-1	-	Serine
msobrinus	maker-MacSob_scaffold_18753-exonerate_protein2genome-gene-0.0-mRNA-1	THY_2	THYMOSIN
msobrinus	maker-MacSob_scaffold_415-exonerate_protein2genome-gene-2.0-mRNA-1	-	Ubiquitin-like
msobrinus	maker-MacSob_scaffold_1445-exonerate_protein2genome-gene-4.0-mRNA-1	ADRENOMEDULLIN	
msobrinus	maker-MacSob_scaffold_7938-exonerate_protein2genome-gene-0.0-mRNA-1	UBIQUITIN	Ubiquitin
msobrinus	maker-MacSob_scaffold_1245-exonerate_protein2genome-gene-0.0-mRNA-1	Ubiquitin	UBIQUITIN-60S
msobrinus	maker-MacSob_scaffold_12158-exonerate_protein2genome-gene-0.0-mRNA-1	H4	TAF_cls
msobrinus	maker-MacSob_scaffold_313-exonerate_protein2genome-gene-3.0-mRNA-1	Thymosin	Single
msobrinus	maker-MacSob_scaffold_347-exonerate_protein2genome-gene-5.0-mRNA-1	Zn-binding	-
msobrinus	maker-MacSob_scaffold_2434-exonerate_protein2genome-gene-3.0-mRNA-1	Cathelicidin	Cathelicidins
msobrinus	maker-MacSob_scaffold_1561-exonerate_protein2genome-gene-0.0-mRNA-1	Saposin	SAPOSIN-RELATED
msobrinus	maker-MacSob_scaffold_19059-exonerate_protein2genome-gene-0.0-mRNA-1	Serum	Serum
msobrinus	maker-MacSob_scaffold_10620-exonerate_protein2genome-gene-0.0-mRNA-1	Thymosin	Thymosin
msobrinus	maker-MacSob_scaffold_4894-exonerate_protein2genome-gene-1.0-mRNA-1	-	UBIQUITIN
msobrinus	maker-MacSob_scaffold_579-exonerate_protein2genome-gene-7.1-mRNA-1	Trypsin	COAGULATION
msobrinus	maker-MacSob_scaffold_8365-exonerate_protein2genome-gene-0.0-mRNA-1	HMG14	NONHISTONE
msobrinus	maker-MacSob_scaffold_1997-exonerate_protein2genome-gene-3.0-mRNA-1	Kunitz/Bovine	AMYLOID-LIKE
msobrinus	maker-MacSob_scaffold_15848-exonerate_protein2genome-gene-0.0-mRNA-1	HISTONE	Histone
msobrinus	maker-MacSob_scaffold_305-exonerate_protein2genome-gene-1.0-mRNA-1	Ubiquitin	Ubiquitin
msobrinus	maker-MacSob_scaffold_19059-exonerate_protein2genome-gene-0.2-mRNA-1	Serum	Serum
msobrinus	maker-MacSob_scaffold_337-exonerate_protein2genome-gene-8.0-mRNA-1	Ubiquitin	-
msobrinus	maker-MacSob_scaffold_1447-exonerate_protein2genome-gene-0.1-mRNA-1	Trypsin	-
msobrinus	maker-MacSob_scaffold_583-exonerate_protein2genome-gene-0.0-mRNA-1	Pancreatic	Pancreatic
msobrinus	maker-MacSob_scaffold_1561-exonerate_protein2genome-gene-0.1-mRNA-1	Saposin	Saposin-like
msobrinus	maker-MacSob_scaffold_1195-exonerate_protein2genome-gene-0.0-mRNA-1	SERINE	Trypsin-like
msobrinus	maker-MacSob_scaffold_2440-exonerate_protein2genome-gene-1.0-mRNA-1	Ubiquitin	UBIQUITIN-60S
msobrinus	maker-MacSob_scaffold_2261-exonerate_protein2genome-gene-0.6-mRNA-1	Histone	Histone
msobrinus	maker-MacSob_scaffold_4324-exonerate_protein2genome-gene-0.2-mRNA-1	RNase	rnase-fin
msobrinus	maker-MacSob_scaffold_1447-exonerate_protein2genome-gene-0.0-mRNA-1	Trypsin	-
msobrinus	maker-MacSob_scaffold_2778-exonerate_protein2genome-gene-2.0-mRNA-1	Thymosin	Single
msobrinus	maker-MacSob_scaffold_3252-exonerate_protein2genome-gene-1.1-mRNA-1	Beta	BETA-DEFENSIN
msobrinus	maker-MacSob_scaffold_2854-exonerate_protein2genome-gene-1.0-mRNA-1	Protein	Protein
msobrinus	maker-MacSob_scaffold_10204-exonerate_protein2genome-gene-0.0-mRNA-1	Cathelicidins	Cathelicidin
msobrinus	maker-MacSob_scaffold_1099-exonerate_protein2genome-gene-6.0-mRNA-1	Ubiquitin-like	Zn-binding
msobrinus	maker-MacSob_scaffold_2662-exonerate_protein2genome-gene-2.0-mRNA-1	Histone	HISTONE
msobrinus	maker-MacSob_scaffold_1073-exonerate_protein2genome-gene-6.0-mRNA-1	THYMOSIN	THY_2
msobrinus	maker-MacSob_scaffold_583-exonerate_protein2genome-gene-0.2-mRNA-1	Kunitz/Bovine	Pancreatic
msobrinus	maker-MacSob_scaffold_3252-exonerate_protein2genome-gene-1.0-mRNA-1	Beta	Prokaryotic
msobrinus	maker-MacSob_scaffold_4324-exonerate_protein2genome-gene-0.0-mRNA-1	RIBONUCLEASE	Pancreatic
msobrinus	maker-MacSob_scaffold_583-exonerate_protein2genome-gene-0.1-mRNA-1	Kunitz/Bovine	BPTI-like
msobrinus	maker-MacSob_scaffold_6354-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	Histone-fold
msobrinus	maker-MacSob_scaffold_172-exonerate_protein2genome-gene-12.0-mRNA-1	UBIQUITIN	Ubiquitin
msobrinus	maker-MacSob_scaffold_3586-exonerate_protein2genome-gene-2.0-mRNA-1	COMPLEMENT	Trypsin-like
msobrinus	maker-MacSob_scaffold_625-exonerate_protein2genome-gene-8.0-mRNA-1	RIBONUCLEASE	rnase-fin
msobrinus	maker-MacSob_scaffold_10470-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	-
msobrinus	maker-MacSob_scaffold_2113-exonerate_protein2genome-gene-2.0-mRNA-1	Thymosin	THYMOSIN
msobrinus	maker-MacSob_scaffold_19170-exonerate_protein2genome-gene-0.0-mRNA-1	Glycosyl	Glycosyl
msobrinus	maker-MacSob_scaffold_152-exonerate_protein2genome-gene-3.0-mRNA-1	COAGULATION	COAGULATION
msobrinus	maker-MacSob_scaffold_5956-exonerate_protein2genome-gene-0.0-mRNA-1	Chemokine_CC	-
msobrinus	maker-MacSob_scaffold_701-exonerate_protein2genome-gene-7.0-mRNA-1	KU_2	Pancreatic
msobrinus	maker-MacSob_scaffold_9961-exonerate_protein2genome-gene-0.0-mRNA-1	Glycosyl	LYSOZYME
msobrinus	maker-MacSob_scaffold_2275-exonerate_protein2genome-gene-2.0-mRNA-1	Single	THY_2
msobrinus	maker-MacSob_scaffold_245-exonerate_protein2genome-gene-4.0-mRNA-1	-	Trypsin
msobrinus	maker-MacSob_scaffold_4654-exonerate_protein2genome-gene-1.0-mRNA-1	Serum	Serum
msobrinus	maker-MacSob_scaffold_6466-exonerate_protein2genome-gene-0.1-mRNA-1	-	rnase-fin
msobrinus	maker-MacSob_scaffold_11545-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	HISTONE
msobrinus	maker-MacSob_scaffold_78-exonerate_protein2genome-gene-13.0-mRNA-1	SCY_2	Chemokine_CC
msobrinus	maker-MacSob_scaffold_5928-exonerate_protein2genome-gene-0.0-mRNA-1	HISTONE	C-terminus
msobrinus	maker-MacSob_scaffold_2019-exonerate_protein2genome-gene-0.0-mRNA-1	PROPROTEIN	FURIN
msobrinus	maker-MacSob_scaffold_6466-exonerate_protein2genome-gene-0.0-mRNA-1	-	RNase
msobrinus	maker-MacSob_scaffold_8244-exonerate_protein2genome-gene-0.0-mRNA-1	-	RETINOIC
msobrinus	maker-MacSob_scaffold_1017-exonerate_protein2genome-gene-6.0-mRNA-1	Thymosin	Single
msobrinus	maker-MacSob_scaffold_621-exonerate_protein2genome-gene-2.0-mRNA-1	LIVER-EXPRESSED	Liver-expressed
msobrinus	maker-MacSob_scaffold_10470-exonerate_protein2genome-gene-0.1-mRNA-1	Histone	Histone-fold
msobrinus	maker-MacSob_scaffold_1565-exonerate_protein2genome-gene-1.3-mRNA-1	Prokaryotic	BETA-DEFENSIN
msobrinus	maker-MacSob_scaffold_1565-exonerate_protein2genome-gene-1.7-mRNA-1	Defensin-like	Beta
msobrinus	maker-MacSob_scaffold_15611-exonerate_protein2genome-gene-0.0-mRNA-1	Kunitz/Bovine	BPTI-like
msobrinus	maker-MacSob_scaffold_2854-exonerate_protein2genome-gene-2.0-mRNA-1	Histone	-
msobrinus	maker-MacSob_scaffold_3482-exonerate_protein2genome-gene-2.0-mRNA-1	THY_2	Thymosin
msobrinus	maker-MacSob_scaffold_3278-exonerate_protein2genome-gene-2.0-mRNA-1	PA-fin	Phospholipase
msobrinus	maker-MacSob_scaffold_12842-exonerate_protein2genome-gene-0.0-mRNA-1	HMG14	HIGH
msobrinus	maker-MacSob_scaffold_501-exonerate_protein2genome-gene-0.0-mRNA-1	C-X-C	CXC
msobrinus	maker-MacSob_scaffold_1565-exonerate_protein2genome-gene-1.5-mRNA-1	Beta	
msobrinus	maker-MacSob_scaffold_711-exonerate_protein2genome-gene-5.0-mRNA-1	-	Trypsin-like
msobrinus	maker-MacSob_scaffold_2285-exonerate_protein2genome-gene-0.0-mRNA-1	Glycosyl	lysozyme-fin
msobrinus	maker-MacSob_scaffold_9955-exonerate_protein2genome-gene-0.0-mRNA-1	Histone	HISTONE
palecto	maker-KB030754.1-exonerate_protein2genome-gene-136.1-mRNA-1	COMPLEMENT	
palecto	maker-KB031155.1-exonerate_protein2genome-gene-51.1-mRNA-1	Serine	COMPLEMENT
palecto	maker-KB030897.1-exonerate_protein2genome-gene-19.0-mRNA-1	THYMOSIN	Thymosin
palecto	maker-KB031158.1-exonerate_protein2genome-gene-111.0-mRNA-1	Ubiquitin	Ubiquitin
palecto	maker-KB030984.1-exonerate_protein2genome-gene-5.0-mRNA-1	NON-SECRETORY	RNase
palecto	maker-KB031119.1-exonerate_protein2genome-gene-6.0-mRNA-1	Histone	HISTONE
palecto	maker-KB030800.1-exonerate_protein2genome-gene-207.0-mRNA-1	Phosphorylase	-
palecto	maker-KB031119.1-exonerate_protein2genome-gene-3.0-mRNA-1	H4	TAF_cls
palecto	maker-KB031155.1-exonerate_protein2genome-gene-51.0-mRNA-1	-	Trypsin-like
palecto	maker-KB030994.1-exonerate_protein2genome-gene-71.0-mRNA-1	Small	C-C
palecto	maker-KB031122.1-exonerate_protein2genome-gene-70.0-mRNA-1	LYSOZYME	lysozyme-fin
palecto	maker-KB031114.1-exonerate_protein2genome-gene-89.0-mRNA-1	HISTONE	CORE
palecto	maker-KB030714.1-exonerate_protein2genome-gene-43.0-mRNA-1	Pancreatic	-
palecto	maker-KB031119.1-exonerate_protein2genome-gene-6.3-mRNA-1	Histone	Histone-fold
palecto	maker-KB031072.1-exonerate_protein2genome-gene-31.0-mRNA-1	THY_2	Thymosin
palecto	maker-KB031155.1-exonerate_protein2genome-gene-78.0-mRNA-1	GH17761P	ubq_7
palecto	maker-KB030692.1-exonerate_protein2genome-gene-1.0-mRNA-1	Trypsin-like	Serine
palecto	maker-KB030405.1-exonerate_protein2genome-gene-135.0-mRNA-1	BETA-DEFENSIN	Beta
palecto	maker-KB030948.1-exonerate_protein2genome-gene-16.0-mRNA-1	PULMONARY	SAPOSIN-RELATED
palecto	maker-KB031119.1-exonerate_protein2genome-gene-3.6-mRNA-1	Histone	HISTONE
palecto	maker-KB031088.1-exonerate_protein2genome-gene-7.0-mRNA-1	SPERM	lysozyme-fin
palecto	maker-KB030472.1-exonerate_protein2genome-gene-87.1-mRNA-1	Interleukin	SCY_2
palecto	maker-KB031072.1-exonerate_protein2genome-gene-185.2-mRNA-1	Beta	
palecto	maker-KB030405.1-exonerate_protein2genome-gene-135.3-mRNA-1	BETA-DEFENSIN	Beta
palecto	maker-KB030694.1-exonerate_protein2genome-gene-41.0-mRNA-1	Thymosin	THYMOSIN
palecto	maker-KB031119.1-exonerate_protein2genome-gene-3.5-mRNA-1	HIGH	HMG14
palecto	maker-KB031119.1-exonerate_protein2genome-gene-3.1-mRNA-1	h2a4	Histone
palecto	maker-KB030472.1-exonerate_protein2genome-gene-87.0-mRNA-1	Small	SCY_2
palecto	maker-KB031119.1-exonerate_protein2genome-gene-6.4-mRNA-1	HISTONE	Histone
palecto	maker-KB031076.1-exonerate_protein2genome-gene-36.0-mRNA-1	UBIQUITIN-60S	Ubiquitin
palecto	maker-KB030578.1-exonerate_protein2genome-gene-15.0-mRNA-1	-	Glycosyl
